Number of cycles (x 1000) : 2000
Number of init cycles    : 200
Volume : 246.779842   Box : 6.272441
Volume : 241.414103   Box : 6.226647
Volume : 240.824083   Box : 6.221570
Volume : 255.907170   Box : 6.348837
Volume : 270.767597   Box : 6.469423
Volume : 267.143662   Box : 6.440431
Volume : 270.265557   Box : 6.465422
Volume : 278.286766   Box : 6.528762
Volume : 279.058938   Box : 6.534795
Volume : 284.156704   Box : 6.574347
Volume : 269.747178   Box : 6.461286
Volume : 268.289686   Box : 6.449628
Volume : 262.226863   Box : 6.400674
Volume : 264.726503   Box : 6.420948
Volume : 260.992146   Box : 6.390612
Volume : 266.521083   Box : 6.435424
Volume : 262.826775   Box : 6.405552
Volume : 255.113519   Box : 6.342267
Volume : 251.200277   Box : 6.309671
Volume : 253.889027   Box : 6.332103
Volume : 252.912797   Box : 6.323977
Volume : 249.811776   Box : 6.298024
Volume : 236.348499   Box : 6.182787
Volume : 223.736479   Box : 6.070795
Volume : 217.060068   Box : 6.009799
Volume : 222.360509   Box : 6.058325
Volume : 232.940568   Box : 6.152926
Volume : 242.212522   Box : 6.233503
Volume : 246.690979   Box : 6.271688
Volume : 244.486093   Box : 6.252947
Volume : 241.342379   Box : 6.226030
Volume : 243.143677   Box : 6.241481
Volume : 230.688132   Box : 6.133030
Volume : 232.781115   Box : 6.151522
Volume : 245.556996   Box : 6.262063
Volume : 244.072291   Box : 6.249417
Volume : 251.353843   Box : 6.310956
Volume : 241.547568   Box : 6.227794
Volume : 235.814370   Box : 6.178126
Volume : 246.915860   Box : 6.273593
Volume : 241.901768   Box : 6.230836
Volume : 240.937795   Box : 6.222549
Volume : 249.269921   Box : 6.293467
Volume : 246.048815   Box : 6.266241
Volume : 230.819444   Box : 6.134193
Volume : 225.330548   Box : 6.085179
Volume : 229.820153   Box : 6.125328
Volume : 228.096962   Box : 6.109981
Volume : 238.746123   Box : 6.203624
Volume : 242.794965   Box : 6.238496
Volume : 245.078980   Box : 6.257997
Volume : 243.214675   Box : 6.242089
Volume : 251.461366   Box : 6.311856
Volume : 245.653338   Box : 6.262882
Volume : 253.322099   Box : 6.327386
Volume : 258.478576   Box : 6.370031
Volume : 253.808047   Box : 6.331430
Volume : 249.920815   Box : 6.298940
Volume : 247.705026   Box : 6.280269
Volume : 245.150009   Box : 6.258602
Volume : 252.391135   Box : 6.319626
Volume : 260.326782   Box : 6.385177
Volume : 258.179252   Box : 6.367571
Volume : 264.167452   Box : 6.416425
Volume : 254.354906   Box : 6.335974
Volume : 247.414527   Box : 6.277813
Volume : 236.803947   Box : 6.186756
Volume : 228.559759   Box : 6.114110


Fraction Succes (Displ.) : 0.373460
Fraction Succes (Volume) : 0.220658
Average Volume           : 250.903741
Average Density          : 0.398559
