Number of cycles (x 1000) : 2000
Number of init cycles    : 200
Volume : 252.352763   Box : 6.319306
Volume : 245.804689   Box : 6.264168
Volume : 241.384741   Box : 6.226394
Volume : 244.823720   Box : 6.255824
Volume : 244.236897   Box : 6.250821
Volume : 243.919190   Box : 6.248110
Volume : 245.001314   Box : 6.257336
Volume : 254.345908   Box : 6.335899
Volume : 257.174996   Box : 6.359304
Volume : 253.727921   Box : 6.330763
Volume : 253.010813   Box : 6.324794
Volume : 245.228105   Box : 6.259266
Volume : 244.595320   Box : 6.253878
Volume : 242.410409   Box : 6.235200
Volume : 242.727821   Box : 6.237921
Volume : 240.841647   Box : 6.221721
Volume : 239.586242   Box : 6.210892
Volume : 243.075535   Box : 6.240898
Volume : 244.231100   Box : 6.250772
Volume : 245.726353   Box : 6.263502
Volume : 247.480984   Box : 6.278375
Volume : 244.873783   Box : 6.256250
Volume : 244.246015   Box : 6.250899
Volume : 243.589721   Box : 6.245295
Volume : 243.084514   Box : 6.240975
Volume : 239.008520   Box : 6.205896
Volume : 247.681812   Box : 6.280073
Volume : 242.398984   Box : 6.235103
Volume : 238.374508   Box : 6.200403
Volume : 250.496207   Box : 6.303770
Volume : 250.771075   Box : 6.306075
Volume : 240.367088   Box : 6.217632
Volume : 245.807011   Box : 6.264188
Volume : 245.291542   Box : 6.259806
Volume : 247.592286   Box : 6.279316
Volume : 249.812457   Box : 6.298030
Volume : 256.396405   Box : 6.352880
Volume : 261.887841   Box : 6.397915
Volume : 260.977644   Box : 6.390494
Volume : 266.865080   Box : 6.438192
Volume : 265.678448   Box : 6.428635
Volume : 261.858625   Box : 6.397677
Volume : 260.577369   Box : 6.387225
Volume : 261.024789   Box : 6.390879
Volume : 269.292704   Box : 6.457655
Volume : 270.429134   Box : 6.466726
Volume : 267.974068   Box : 6.447098
Volume : 275.728260   Box : 6.508693
Volume : 274.330528   Box : 6.497676
Volume : 268.727100   Box : 6.453131
Volume : 269.987194   Box : 6.463202
Volume : 275.730523   Box : 6.508710
Volume : 267.945065   Box : 6.446865
Volume : 266.924449   Box : 6.438669
Volume : 273.470844   Box : 6.490881
Volume : 264.910153   Box : 6.422432
Volume : 270.746768   Box : 6.469257
Volume : 268.572201   Box : 6.451891
Volume : 270.796734   Box : 6.469655
Volume : 265.257232   Box : 6.425236
Volume : 263.435010   Box : 6.410489
Volume : 246.587143   Box : 6.270808
Volume : 246.912219   Box : 6.273562
Volume : 248.421867   Box : 6.286322
Volume : 253.163745   Box : 6.326068
Volume : 249.999619   Box : 6.299602
Volume : 247.424350   Box : 6.277896
Volume : 253.060430   Box : 6.325207


Fraction Succes (Displ.) : 0.408838
Fraction Succes (Volume) : 0.699803
Average Volume           : 260.607505
Average Density          : 0.383719
