Number of cycles (x 1000) : 2000
Number of init cycles    : 200
Volume : 556.505180   Box : 8.225388
Volume : 552.113494   Box : 8.203694
Volume : 548.387752   Box : 8.185199
Volume : 551.495627   Box : 8.200633
Volume : 548.149236   Box : 8.184012
Volume : 546.069035   Box : 8.173646
Volume : 546.620725   Box : 8.176398
Volume : 544.344304   Box : 8.165032
Volume : 541.085577   Box : 8.148706
Volume : 538.540026   Box : 8.135907
Volume : 535.833008   Box : 8.122253
Volume : 531.233944   Box : 8.098948
Volume : 533.142805   Box : 8.108637
Volume : 527.018573   Box : 8.077469
Volume : 523.082170   Box : 8.057308
Volume : 521.598596   Box : 8.049683
Volume : 517.120338   Box : 8.026580
Volume : 513.261648   Box : 8.006566
Volume : 506.993026   Box : 7.973837
Volume : 497.903549   Box : 7.925897
Volume : 497.462642   Box : 7.923556
Volume : 491.492510   Box : 7.891732
Volume : 490.068941   Box : 7.884105
Volume : 488.983825   Box : 7.878282
Volume : 482.333103   Box : 7.842401
Volume : 477.760635   Box : 7.817540
Volume : 473.737897   Box : 7.795537
Volume : 467.603306   Box : 7.761742
Volume : 464.510519   Box : 7.744592
Volume : 464.860732   Box : 7.746537
Volume : 461.888087   Box : 7.729990
Volume : 453.183436   Box : 7.681122
Volume : 448.929808   Box : 7.657015
Volume : 447.455605   Box : 7.648624
Volume : 446.734241   Box : 7.644512
Volume : 442.755081   Box : 7.621747
Volume : 444.546901   Box : 7.632015
Volume : 439.821925   Box : 7.604879
Volume : 430.821196   Box : 7.552644
Volume : 424.525827   Box : 7.515676
Volume : 420.543275   Box : 7.492100
Volume : 421.188861   Box : 7.495932
Volume : 420.696457   Box : 7.493010
Volume : 417.843905   Box : 7.476036
Volume : 417.183872   Box : 7.472097
Volume : 415.382978   Box : 7.461330
Volume : 417.524028   Box : 7.474127
Volume : 419.199788   Box : 7.484113
Volume : 419.293874   Box : 7.484673
Volume : 418.063026   Box : 7.477342
Volume : 422.132786   Box : 7.501527
Volume : 421.536375   Box : 7.497993
Volume : 412.568921   Box : 7.444442
Volume : 407.368095   Box : 7.413029
Volume : 407.812906   Box : 7.415726
Volume : 407.134521   Box : 7.411611
Volume : 405.574479   Box : 7.402133
Volume : 403.258018   Box : 7.388013
Volume : 397.358452   Box : 7.351808
Volume : 392.986505   Box : 7.324746
Volume : 392.081198   Box : 7.319117
Volume : 396.293612   Box : 7.345235
Volume : 396.197747   Box : 7.344643
Volume : 392.004397   Box : 7.318639
Volume : 391.249796   Box : 7.313940
Volume : 383.100327   Box : 7.262801
Volume : 380.549306   Box : 7.246645
Volume : 375.250415   Box : 7.212853


Fraction Succes (Displ.) : 0.744938
Fraction Succes (Volume) : 0.893609
Average Volume           : 641.168314
Average Density          : 0.155965
